ra,dec,d,phase
111.8509678,3.403164507,580.0545,240
111.7744891,3.439033413,578.4345,240
111.6974708,3.475090595,576.8148,240
111.6199572,3.511469449,575.1955,240
111.5417695,3.548079584,573.5767,240
111.4630417,3.584878491,571.9584,240
111.3837734,3.622087593,570.3405,240
111.3038752,3.659440522,568.7232,240
111.223481,3.69711596,567.1064,240
111.1425012,3.735068811,565.4901,240
111.0608463,3.773254008,563.8745,240
110.9787395,3.811674051,562.2594,240
110.8959124,3.850414842,560.6449,240
110.8125884,3.889478845,559.0311,240
110.7285885,3.928775787,557.4179,240
110.6440912,3.96839617,555.8054,240
110.5588727,4.008337937,554.1936,240
110.4731118,4.048470003,552.5826,240
110.3867188,4.088968871,550.9723,240
110.2997381,4.129746432,549.3628,240
110.2121248,4.170891028,547.754,240
110.1239234,4.212314494,546.1461,240
110.0350441,4.253971765,544.539,240
109.945621,4.296041462,542.9327,240
109.8554747,4.338433434,541.3274,240
109.7647393,4.381104531,539.7229,240
109.6733697,4.42414314,538.1193,240
109.5814104,4.467460931,536.5168,240
109.4887268,4.51110122,534.9152,240
109.3954082,4.555109137,533.3147,240
109.3014542,4.599484704,531.7151,240
109.2068646,4.644227931,530.1166,240
109.1115942,4.689205288,528.5192,240
109.0156427,4.734638751,526.9229,240
108.9190545,4.78043984,525.3277,240
108.8218741,4.826519996,523.7337,240
108.723922,4.873011142,522.1408,240
108.6251976,4.919913271,520.5491,240
108.5259697,4.967139292,518.9587,240
108.4259687,5.014776153,517.3695,240
108.3253289,5.062780226,515.7816,240
108.2239601,5.111106364,514.195,240
108.1219068,5.159888073,512.6097,240
108.0190788,5.209080222,511.0258,240
107.9156102,5.258639045,509.4432,240
107.8115006,5.308564349,507.8621,240
107.70657,5.358988277,506.2824,240
107.6009078,5.409733302,504.7042,240
107.4945582,5.460932893,503.1274,240
107.3875207,5.512586829,501.5522,240
107.2797051,5.56464986,499.9785,240
107.1712456,5.617077983,498.4064,240
107.0619618,5.670003393,496.8358,240
106.9518983,5.72333705,495.2669,240
106.8410992,5.777212417,493.6997,240
106.729564,5.831406585,492.1342,240
106.617292,5.886141769,490.5703,240
106.5042378,5.941283783,489.0082,240
106.3904007,5.996832208,487.4479,240
106.2757797,6.053009294,485.8894,240
106.1604195,6.109503073,484.3327,240
106.044274,6.166624621,482.7779,240
105.9273428,6.224150722,481.225,240
105.8096252,6.282080826,479.6739,240
105.6910302,6.340592137,478.1249,240
105.5716919,6.399640244,476.5778,240
105.4515648,6.459090605,475.0328,240
105.3305578,6.51912039,473.4897,240
